,ticker_1,ticker_2,correlation,p1_stationary,p2_stationary,p_cointegration1,p_cointegration2,p_coint_avg,p_coint_min,p_coint_max
2527,SAND-USD,BTC-USD,0.08225941176596749,0.16844201726953445,0.9476135680785012,0.36671085305230255,0.9843656278869015,0.675538240469602,0.36671085305230255,0.9843656278869015
2528,PI-USD,USDT-USD,0.08215067098830484,0.006132512879540812,1.1278779192991497e-06,,,,,
2529,VET-USD,USDC-USD,0.08185308163639834,0.043741794496021606,4.890155221344007e-09,,,,,
2530,ARB-USD,BTC-USD,0.08175186295070837,0.018761853353271917,0.9654871239148519,,,,,
2531,JASMY-USD,SAND-USD,0.08114065188202065,0.00026624322843183914,0.20140430670870008,,,,,
2532,XRP-USD,USDT-USD,0.08107101700832592,0.9626531414549545,1.1278779192991497e-06,,,,,
2533,SAND-USD,BCH-USD,0.08101996832145213,0.16844201726953445,0.16482265350126352,0.34369618992185524,0.3660845075216891,0.35489034872177216,0.34369618992185524,0.3660845075216891
2534,ENS-USD,USDT-USD,0.08010438953408741,0.054455084304478624,2.5827352457646174e-11,,,,,
2535,ENS-USD,DAI-USD,0.07986687654474292,0.054455084304478624,5.311930006988746e-10,,,,,
2536,DEXE-USD,OKB-USD,0.07964884714808788,0.18532151361651944,0.5656496109802958,0.4041928913470667,0.7810269303313988,0.5926099108392328,0.4041928913470667,0.7810269303313988
2537,ARB-USD,KAS-USD,0.07961601772618211,0.1354491421453014,0.6709424923707794,0.29984569394961147,0.8339554148483649,0.5669005543989882,0.29984569394961147,0.8339554148483649
2538,ARB-USD,DAI-USD,0.07953964575770885,0.018761853353271917,0.005480035969211667,,,,,
2539,MKR-USD,TIA-USD,0.07930785694091248,0.421423381450835,0.0,,,,,
2540,TIA-USD,SHIB-USD,0.07929252283489979,0.0,0.13211783421987422,,,,,
2541,HYPE-USD,XRP-USD,0.07916838461064798,0.000846941376855113,0.9882561821633805,,,,,
2542,JASMY-USD,TRX-USD,0.07889231519995976,0.00026624322843183914,0.9423437234133358,,,,,
2543,ATOM-USD,TRX-USD,0.07877154001625283,0.19112106943699508,0.9592492139687313,0.4485732846665318,0.9882891851766352,0.7184312349215836,0.4485732846665318,0.9882891851766352
2544,GALA-USD,FIL-USD,0.07837637826921538,0.07837732770924742,0.19947749078856924,0.20250061175024858,0.41358947569662813,0.3080450437234383,0.20250061175024858,0.41358947569662813
2545,RENDER-USD,TIA-USD,0.07831151331828086,0.48315637580160997,0.0,,,,,
2546,STX-USD,FET-USD,0.07830161675737252,0.5097074929040193,0.1488123435611164,0.6739134834182093,0.30789199978148496,0.49090274159984715,0.30789199978148496,0.6739134834182093
2547,PAXG-USD,MOVE-USD,0.0780675557401253,0.9895478851781003,0.04170120270630093,,,,,
2548,MKR-USD,USDT-USD,0.07789442964792127,0.1582630399334884,1.1278779192991497e-06,,,,,
2549,PAXG-USD,XMR-USD,0.07692318070337396,0.974527409597172,0.09629483712039766,0.9883197969503773,0.24287835366213706,0.6155990753062572,0.24287835366213706,0.9883197969503773
2550,ATOM-USD,RENDER-USD,0.07691612624122046,0.17200462234713126,0.3523441951497079,0.3426848079794578,0.57240282447766,0.4575438162285589,0.3426848079794578,0.57240282447766
2551,NEXO-USD,USDT-USD,0.07690712115432925,0.13705301752434623,1.1278779192991497e-06,,,,,
2552,XLM-USD,USDC-USD,0.07677704285163076,0.3203877542421859,4.890155221344007e-09,,,,,
2553,KAS-USD,TON-USD,0.07604679675312798,0.6709424923707794,0.3822353978020888,0.8790455484023026,0.57673425456689,0.7278899014845963,0.57673425456689,0.8790455484023026
2554,CRO-USD,USDC-USD,0.07586480641319503,0.10245733889243858,4.890155221344007e-09,,,,,
2555,FORM-USD,SHIB-USD,0.07574175337774998,0.020504263514043896,0.012063180400281082,,,,,
2556,FLOKI-USD,BTT-USD,0.07574127962646364,0.17350689475154707,0.15848592813917933,0.3776003126635985,0.40422598841243923,0.3909131505380189,0.3776003126635985,0.40422598841243923
2557,JASMY-USD,FET-USD,0.07521829811373121,0.00026624322843183914,0.24393131375004323,,,,,
2558,AAVE-USD,USDC-USD,0.0749021873857134,0.20165320520486646,6.857106306033349e-17,,,,,
2559,FIL-USD,SHIB-USD,0.07474878518095003,0.18824134865074232,0.012439310791162395,,,,,
2560,LDO-USD,OKB-USD,0.07400233737344297,0.004870819729986229,0.48956070848509736,,,,,
2561,THETA-USD,TIA-USD,0.07323060816311366,0.045183582486414665,0.0,,,,,
2562,PAXG-USD,VET-USD,0.07315561792781011,0.974527409597172,0.043741794496021606,,,,,
2563,LDO-USD,JUP-USD,0.07293357561645522,0.004870819729986229,0.02011767059777275,,,,,
2564,XAUt-USD,ADA-USD,0.07236977875182742,0.9727005236422187,0.24473532704533163,0.9892168904835551,0.47836617843663454,0.7337915344600948,0.47836617843663454,0.9892168904835551
2565,POL-USD,DAI-USD,0.07220824271317625,0.4957827565824214,2.572313712541002e-09,,,,,
2566,PAXG-USD,NEXO-USD,0.07216582820785973,0.974527409597172,0.13705301752434623,0.9888014263448476,0.31886593982906863,0.6538336830869581,0.31886593982906863,0.9888014263448476
2567,EOS-USD,BTC-USD,0.07204603341188329,0.41686967021358007,0.9654871239148519,0.6343236518522682,0.98089696378821,0.8076103078202391,0.6343236518522682,0.98089696378821
2568,CAKE-USD,USDC-USD,0.07178180279827645,0.24406290499693856,7.509681021509328e-17,,,,,
2569,GALA-USD,TRX-USD,0.07118460616064529,0.07837732770924742,0.9331104154356039,0.19192814227414562,0.9704616316535973,0.5811948869638714,0.19192814227414562,0.9704616316535973
2570,SAND-USD,USDC-USD,0.07112302107643334,0.16844201726953445,3.343769512864893e-14,,,,,
2571,KCS-USD,BGB-USD,0.07106102556375114,0.41181750659311434,0.9959896223745187,0.6961038785668044,0.9939536993395734,0.8450287889531889,0.6961038785668044,0.9939536993395734
2572,HNT-USD,JASMY-USD,0.07095419257794298,0.3944995541082109,0.00026624322843183914,,,,,
2573,FLOKI-USD,TIA-USD,0.07072105118322777,0.40228482212312117,0.0,,,,,
2574,OP-USD,TIA-USD,0.07033299113540535,0.26928540689973,0.0,,,,,
2575,ARB-USD,BGB-USD,0.0699825092894634,0.06966620603906974,0.9959896223745187,0.1824555415987829,0.9937317947978982,0.5880936681983405,0.1824555415987829,0.9937317947978982
2576,INJ-USD,CRO-USD,0.06977409143495145,0.3673768912655453,0.15980660235053457,0.5853621341404365,0.3259423414280684,0.45565223778425246,0.3259423414280684,0.5853621341404365
2577,JASMY-USD,CRO-USD,0.06960711851153469,0.00026624322843183914,0.19498082261246918,,,,,
2578,VET-USD,BGB-USD,0.06859879626812593,0.02607287762561617,0.9959896223745187,,,,,
2579,BSV-USD,GALA-USD,0.06850910771707838,0.46046761942502124,0.07837732770924742,0.6906550561079537,0.20376104698645642,0.4472080515472051,0.20376104698645642,0.6906550561079537
2580,HYPE-USD,AVAX-USD,0.06808093336865888,0.000846941376855113,0.3241955390045618,,,,,
2581,THETA-USD,USDC-USD,0.0678568367642602,0.1492778838825759,4.890155221344007e-09,,,,,
2582,INJ-USD,ADA-USD,0.06770902923610086,0.3673768912655453,0.22191312026491322,0.6538529035962187,0.4822142140691237,0.5680335588326713,0.4822142140691237,0.6538529035962187
2583,SAND-USD,MOVE-USD,0.06754874867522925,0.00048534731053746295,0.04170120270630093,,,,,
2584,INJ-USD,TIA-USD,0.06744179564376412,0.5976157137938419,0.0,,,,,
2585,MKR-USD,ARB-USD,0.0672026337558091,0.1582630399334884,0.018761853353271917,,,,,
2586,GALA-USD,MOVE-USD,0.06702187472415717,0.0005317057724081041,0.04170120270630093,,,,,
2587,NEXO-USD,OP-USD,0.06652386466020256,0.004761145100540802,0.26928540689973,,,,,
2588,ARB-USD,RENDER-USD,0.06650182900563603,0.027370851432180664,0.3523441951497079,,,,,
2589,BSV-USD,TIA-USD,0.0663420786035756,0.08318901641048548,0.0,,,,,
2590,MOVE-USD,USDC-USD,0.0652311154588626,0.04170120270630093,0.0,,,,,
2591,XMR-USD,OM-USD,0.06510804891245153,0.03948483673714552,1.0,,,,,
2592,XTZ-USD,BTC-USD,0.06509356466293652,0.31849921913613366,0.9654871239148519,0.6077797513803627,0.9891048547216286,0.7984423030509956,0.6077797513803627,0.9891048547216286
2593,PAXG-USD,XLM-USD,0.06504995338681395,0.974527409597172,0.3203877542421859,0.9879727177182698,0.5255492346109223,0.756760976164596,0.5255492346109223,0.9879727177182698
2594,AVAX-USD,USDT-USD,0.0649755645115856,0.13933565730774095,3.2364938012056355e-08,,,,,
2595,PAXG-USD,NEAR-USD,0.06494561602233236,0.9931064452903325,0.06029034976459499,0.9938717870615883,0.1713699803512042,0.5826208837063962,0.1713699803512042,0.9938717870615883
2596,NEO-USD,FET-USD,0.0648247498399846,0.06934641433337502,0.1488123435611164,0.2036826776366792,0.34926375301036955,0.27647321532352437,0.2036826776366792,0.34926375301036955
2597,SAND-USD,PI-USD,0.06482449813290868,0.16844201726953445,0.015638854746840253,,,,,
2598,KAS-USD,FIL-USD,0.06473355785322049,0.6709424923707794,0.01310503287215787,,,,,
2599,AAVE-USD,DAI-USD,0.06461545805665468,0.20165320520486646,2.090366454524648e-08,,,,,
2600,BSV-USD,ETC-USD,0.06436721993433638,0.11374325738281221,0.058213974803486876,0.2774348934531382,0.17815560859441665,0.22779525102377743,0.17815560859441665,0.2774348934531382
2601,LDO-USD,RENDER-USD,0.06418018580362764,0.004870819729986229,0.32759759996107185,,,,,
2602,QNT-USD,PI-USD,0.06374417128039267,0.20067424319827626,0.006132512879540812,,,,,
2603,AXS-USD,TRX-USD,0.06358360425706112,0.3598935942172554,0.9315969541291341,0.5693240580613248,0.9718204951564934,0.7705722766089091,0.5693240580613248,0.9718204951564934
2604,RENDER-USD,USDC-USD,0.0634223199150315,0.3523441951497079,1.3973246600679605e-10,,,,,
2605,AXS-USD,GT-USD,0.06282145713926311,0.3598935942172554,0.9990804912838346,0.6565525455946322,1.0,0.8282762727973161,0.6565525455946322,1.0
2606,TON-USD,TRX-USD,0.06263205614481952,0.20338224358772516,0.9418535146493543,0.3612838559250682,0.9689032793524827,0.6650935676387755,0.3612838559250682,0.9689032793524827
2607,PAXG-USD,CRO-USD,0.06241352600339465,0.974527409597172,0.10245733889243858,0.9893952879110015,0.24599398191369481,0.6176946349123482,0.24599398191369481,0.9893952879110015
2608,KAS-USD,UNI-USD,0.06215095025916669,0.6709424923707794,5.4524500631634714e-17,,,,,
2609,OP-USD,HBAR-USD,0.062011027577048995,0.26928540689973,0.22729383674689846,0.4984402807965735,0.448282112466493,0.47336119663153325,0.448282112466493,0.4984402807965735
2610,THETA-USD,OKB-USD,0.06195402504813098,0.1492778838825759,0.6835740419461017,0.31667438562645445,0.8401352074732151,0.5784047965498348,0.31667438562645445,0.8401352074732151
2611,DEXE-USD,TIA-USD,0.061798584411749825,0.9898546492990105,0.0,,,,,
2612,HNT-USD,OM-USD,0.06173361805770606,0.38272703630772326,1.0,0.6130614484574651,1.0,0.8065307242287325,0.6130614484574651,1.0
2613,JUP-USD,DAI-USD,0.061333235816994486,0.010601604512072139,0.011641347712552265,,,,,
2614,BTT-USD,FET-USD,0.06130169596646646,0.17488704924471832,0.1488123435611164,0.35336294781939215,0.31158499455233263,0.3324739711858624,0.31158499455233263,0.35336294781939215
2615,TIA-USD,OKB-USD,0.061010274116531774,0.0,0.6140532083203624,,,,,
2616,STX-USD,DAI-USD,0.06071470298910438,0.5097074929040193,0.005480035969211667,,,,,
2617,FLOKI-USD,FORM-USD,0.06061674728448225,0.17350689475154707,0.0423501835670977,,,,,
2618,TRUMP-USD,HYPE-USD,0.06044292180229333,0.03002447633583363,0.000846941376855113,,,,,
2619,SAND-USD,TRX-USD,0.06015323977158139,0.16844201726953445,0.9490244103808844,0.34992114797768725,0.9790900533702002,0.6645056006739437,0.34992114797768725,0.9790900533702002
2620,LDO-USD,USDC-USD,0.060045520210054285,0.004870819729986229,2.050313795274849e-30,,,,,
2621,GALA-USD,USDT-USD,0.05980237474856298,0.07837732770924742,4.342659220706717e-08,,,,,
2622,JUP-USD,USDT-USD,0.05979357900507559,0.010601604512072139,1.0452218689215546e-06,,,,,
2623,PI-USD,BNB-USD,0.05963758811954649,0.006132512879540812,0.6265869384620631,,,,,
2624,FLOKI-USD,XMR-USD,0.059343501313313896,0.17350689475154707,0.13495898520967858,0.3697561625715332,0.31471890560978877,0.342237534090661,0.31471890560978877,0.3697561625715332
2625,FLOKI-USD,PI-USD,0.058407691192675706,0.17350689475154707,0.38011722541615267,0.32858827807197954,0.5856952183617249,0.4571417482168522,0.32858827807197954,0.5856952183617249
2626,TRUMP-USD,DAI-USD,0.057728176271901854,0.0213634159498655,0.001009010350676889,,,,,
2627,ICP-USD,OM-USD,0.05735733666050704,0.01729771155688287,1.0,,,,,
2628,BSV-USD,XDC-USD,0.057121645161927546,0.11374325738281221,0.3945205647904032,0.26749996662707354,0.587025084884053,0.4272625257555633,0.26749996662707354,0.587025084884053
2629,RENDER-USD,LTC-USD,0.0570814728749258,0.3523441951497079,0.18955464247349624,0.5806977685031535,0.4109020652479121,0.4957999168755328,0.4109020652479121,0.5806977685031535
2630,XAUt-USD,NEAR-USD,0.05608829526569543,0.9927899524146122,0.06029034976459499,0.9939433570415279,0.17186823559079056,0.5829057963161592,0.17186823559079056,0.9939433570415279
2631,FORM-USD,BNB-USD,0.05560066853235664,0.020504263514043896,0.7105307573279317,,,,,
2632,THETA-USD,INJ-USD,0.054909037554228345,0.17116022231499445,0.3673768912655453,0.38255121234572387,0.6369207491692535,0.5097359807574886,0.38255121234572387,0.6369207491692535
2633,SHIB-USD,TON-USD,0.054865880138709626,0.012439310791162395,0.20990556884612394,,,,,
2634,CRV-USD,USDC-USD,0.054648094863241146,1.5615731840826258e-14,3.343769512864893e-14,,,,,
2635,TIA-USD,LINK-USD,0.05434353942135827,0.0,0.6987237678590773,,,,,
2636,ARB-USD,USDT-USD,0.054273858820853234,0.018761853353271917,1.1278779192991497e-06,,,,,
2637,DOT-USD,USDC-USD,0.05419073499585862,0.33815806469182674,8.881171793266084e-15,,,,,
2638,FLOKI-USD,ATOM-USD,0.053892890488642105,0.17350689475154707,0.4376223558246273,0.3460607523688827,0.6532718718371295,0.4996663121030061,0.3460607523688827,0.6532718718371295
2639,FLOW-USD,BNB-USD,0.053868030940645406,0.27525229090413883,0.20390148577099598,0.5271236890214274,0.43998928617385447,0.4835564875976409,0.43998928617385447,0.5271236890214274
2640,TIA-USD,ETH-USD,0.053763246321060304,0.0,0.510806620010553,,,,,
2641,INJ-USD,ARB-USD,0.053720274710696146,0.3673768912655453,0.03696861290938348,,,,,
2642,FET-USD,ATOM-USD,0.05351553406183855,0.1488123435611164,0.19112106943699508,0.3579564861026544,0.4279384314311579,0.3929474587669062,0.3579564861026544,0.4279384314311579
2643,GALA-USD,USDC-USD,0.053060715607764,0.07837732770924742,9.270493031320759e-17,,,,,
2644,FLOKI-USD,EOS-USD,0.05297468630471128,0.17350689475154707,0.16218687249486569,0.36837099188329575,0.39146574476161583,0.3799183683224558,0.36837099188329575,0.39146574476161583
2645,TIA-USD,BCH-USD,0.05297425575176999,0.0,0.507362685679081,,,,,
2646,CAKE-USD,GT-USD,0.05287278911250181,0.24406290499693856,0.9990825295420173,0.42978805239442835,1.0,0.7148940261972142,0.42978805239442835,1.0
2647,EOS-USD,KCS-USD,0.052806204474270306,0.41686967021358007,0.2709839113604968,0.6722968649997576,0.5209645446984441,0.5966307048491009,0.5209645446984441,0.6722968649997576
2648,LDO-USD,TIA-USD,0.05268308343734962,0.026378770958049594,0.0,,,,,
2649,RENDER-USD,APT-USD,0.05243653229454059,0.5478305248361557,1.8665378638223977e-05,,,,,
2650,PI-USD,TRX-USD,0.052436111196427694,0.006132512879540812,0.9592492139687313,,,,,
2651,DAI-USD,BCH-USD,0.05235838604033326,0.005480035969211667,0.11326969973687262,,,,,
2652,FIL-USD,USDT-USD,0.052313842037378766,0.12961118856112314,1.1278779192991497e-06,,,,,
2653,ENS-USD,OKB-USD,0.05225718389089499,0.054455084304478624,0.7545706008236213,0.14593889037197194,0.8907070295906137,0.5183229599812929,0.14593889037197194,0.8907070295906137
2654,OKB-USD,AVAX-USD,0.05220328863551691,0.5809997814430445,0.13933565730774095,0.8141836393073915,0.33870055845773184,0.5764420988825616,0.33870055845773184,0.8141836393073915
2655,PAXG-USD,UNI-USD,0.052185278891239646,0.974527409597172,1.601606027351901e-21,,,,,
2656,SAND-USD,FET-USD,0.05186319500406886,0.16844201726953445,0.15298538314096022,0.35227441893839895,0.32973026885964285,0.3410023438990209,0.32973026885964285,0.35227441893839895
2657,INJ-USD,FIL-USD,0.05167757577520373,0.3673768912655453,0.19857852084385091,0.5992207670964713,0.40432879640262476,0.501774781749548,0.40432879640262476,0.5992207670964713
2658,TIA-USD,AVAX-USD,0.051608946918720124,0.0,0.07309021089463988,,,,,
2659,TIA-USD,SOL-USD,0.051128193685862716,0.0,0.9535187817285509,,,,,
2660,ARB-USD,GT-USD,0.05109288871608666,0.018761853353271917,0.999079048442825,,,,,
2661,TIA-USD,TON-USD,0.05097335913704588,0.0,0.11932644161858935,,,,,
2662,MOVE-USD,GT-USD,0.050722287930304935,0.04170120270630093,1.0,,,,,
2663,LTC-USD,USDC-USD,0.05037254893949405,0.2103245670274247,4.890155221344007e-09,,,,,
2664,XAUt-USD,AAVE-USD,0.04978354375097374,0.991759118003764,0.20165320520486646,0.9939170362145346,0.4351962389445732,0.7145566375795539,0.4351962389445732,0.9939170362145346
2665,GT-USD,DOT-USD,0.04891765460118447,0.9990486971754753,0.33815806469182674,1.0,0.5387358914091634,0.7693679457045817,0.5387358914091634,1.0
2666,JUP-USD,SOL-USD,0.04888507908819334,0.012771422792234597,0.8371735045947936,,,,,
2667,XAUt-USD,UNI-USD,0.04877210669827901,0.9727005236422187,2.8730331196810617e-21,,,,,
2668,TON-USD,SOL-USD,0.04866913391616901,0.20338224358772516,0.8122374631431208,0.44404023649951824,0.9383529616059594,0.6911965990527388,0.44404023649951824,0.9383529616059594
2669,CRV-USD,BTC-USD,0.04816564486253451,1.5615731840826258e-14,0.9476135680785012,,,,,
2670,CAKE-USD,INJ-USD,0.04814573929589023,0.24204905865993825,0.3673768912655453,0.44536020643669477,0.5774636341888711,0.5114119203127829,0.44536020643669477,0.5774636341888711
2671,LTC-USD,LEO-USD,0.048022081294199694,0.2103245670274247,0.9807945067918086,0.4242800146049036,0.9902198099466493,0.7072499122757765,0.4242800146049036,0.9902198099466493
2672,BCH-USD,USDC-USD,0.047992365718964376,0.11326969973687262,4.890155221344007e-09,,,,,
2673,ARB-USD,ETH-USD,0.04785121868954245,0.018761853353271917,0.2945516390598798,,,,,
2674,VET-USD,LEO-USD,0.04766893251176364,0.043741794496021606,0.9807945067918086,,,,,
2675,ADA-USD,USDT-USD,0.047239193055807795,0.24845350157836088,1.1278779192991497e-06,,,,,
2676,NEO-USD,INJ-USD,0.04706899956307739,0.118595019172131,0.3673768912655453,0.30393246552022857,0.6439069671799759,0.4739197163501022,0.30393246552022857,0.6439069671799759
2677,NEO-USD,OM-USD,0.04690146890605907,0.10678160283265642,1.0,0.24961743082499882,1.0,0.6248087154124994,0.24961743082499882,1.0
2678,OKB-USD,HBAR-USD,0.046720820298388206,0.6835740419461017,0.3947652426586486,0.8618249032224051,0.6391905380667444,0.7505077206445747,0.6391905380667444,0.8618249032224051
2679,QNT-USD,UNI-USD,0.0466676780798999,0.20067424319827626,1.601606027351901e-21,,,,,
2680,DAI-USD,OM-USD,0.04616851044014098,5.3861557389375595e-28,1.0,,,,,
2681,GALA-USD,PI-USD,0.04577424072373191,0.07837732770924742,0.049426405149764166,,,,,
2682,POL-USD,USDT-USD,0.04559341652954162,0.4957827565824214,2.717738161497965e-11,,,,,
2683,QNT-USD,MOVE-USD,0.045256514837347335,0.026135361905479368,0.04170120270630093,,,,,
2684,FLOKI-USD,SAND-USD,0.0451509892204218,0.17350689475154707,0.2500801481870599,0.36736778267503645,0.5378521250673186,0.45260995387117753,0.36736778267503645,0.5378521250673186
2685,JASMY-USD,BNB-USD,0.0450307053375983,0.00026624322843183914,0.2968872889159325,,,,,
2686,QNT-USD,TIA-USD,0.044983235716004134,0.03591638364366257,0.0,,,,,
2687,OP-USD,XLM-USD,0.04494601006998014,0.26928540689973,0.7617156956674368,0.5127535682459018,0.9069757496318676,0.7098646589388846,0.5127535682459018,0.9069757496318676
2688,TRUMP-USD,UNI-USD,0.04480585143620375,0.0213634159498655,4.482865150255838e-20,,,,,
2689,XTZ-USD,BNB-USD,0.04464834858931926,0.31849921913613366,0.6265869384620631,0.5914778314648751,0.8517229474574337,0.7216003894611545,0.5914778314648751,0.8517229474574337
2690,FLOKI-USD,TON-USD,0.044481171920583824,0.17350689475154707,0.33442826880924753,0.3820294169492706,0.5259970204032692,0.4540132186762699,0.3820294169492706,0.5259970204032692
2691,FORM-USD,USDC-USD,0.04404529047381344,0.020504263514043896,0.0,,,,,
2692,STX-USD,USDC-USD,0.04313671167270457,0.5097074929040193,4.890155221344007e-09,,,,,
2693,MKR-USD,BGB-USD,0.04299035159762787,0.29781436228302505,0.9959896223745187,0.5616747893890204,0.9939383806738856,0.7778065850314531,0.5616747893890204,0.9939383806738856
2694,CAKE-USD,FET-USD,0.04290350946865937,0.24406290499693856,0.21355393319429117,0.4569396023544428,0.4125849247650405,0.4347622635597417,0.4125849247650405,0.4569396023544428
2695,INJ-USD,UNI-USD,0.0426278575319284,0.3673768912655453,3.000338932096479e-19,,,,,
2696,INJ-USD,PI-USD,0.0424075279362591,0.3673768912655453,0.049285626597595326,,,,,
2697,DAI-USD,DOT-USD,0.04213089566198139,1.7894299273364765e-29,0.33815806469182674,,,,,
2698,FLOKI-USD,UNI-USD,0.041629357024495946,0.17350689475154707,1.154661407446191e-20,,,,,
2699,AVAX-USD,USDC-USD,0.04150277380866774,0.13933565730774095,9.225673358073801e-17,,,,,
2700,JUP-USD,TRX-USD,0.041398565398769537,0.010601604512072139,0.9495340949803283,,,,,
2701,TIA-USD,VET-USD,0.04129087847442246,0.0,0.10187256935885919,,,,,
2702,TIA-USD,BNB-USD,0.04077588487442265,0.0,0.938681595394588,,,,,
2703,TIA-USD,ETC-USD,0.04065044373939435,0.0,0.03368253381630487,,,,,
2704,NEAR-USD,USDT-USD,0.04062108516472939,0.06029034976459499,2.9104849010675586e-08,,,,,
2705,UNI-USD,BCH-USD,0.04056289658675978,1.601606027351901e-21,0.11326969973687262,,,,,
2706,BGB-USD,AVAX-USD,0.040465234226609866,0.9959896223745187,0.3636754882354991,0.9938118412899093,0.613549777514305,0.8036808094021071,0.613549777514305,0.9938118412899093
2707,MOVE-USD,OP-USD,0.04038655586652359,0.02159370358356008,0.26928540689973,,,,,
2708,JUP-USD,SHIB-USD,0.04030101457284232,0.016937899063106946,0.012439310791162395,,,,,
2709,JASMY-USD,TRUMP-USD,0.04023506177711648,0.00026624322843183914,0.026402065399399096,,,,,
2710,WLD-USD,UNI-USD,0.040033891383966284,0.2510743248519077,6.183572074610019e-18,,,,,
2711,FET-USD,TON-USD,0.03977179135486374,0.15096204461436002,0.20338224358772516,0.3113156651736253,0.3961868583003614,0.35375126173699334,0.3113156651736253,0.3961868583003614
2712,FLOKI-USD,DAI-USD,0.039753509617612766,0.17350689475154707,3.9100777551328417e-10,,,,,
2713,ALGO-USD,DAI-USD,0.03928996957541235,0.5047636489909278,0.005480035969211667,,,,,
2714,MOVE-USD,UNI-USD,0.03925940680188378,0.04170120270630093,1.8958608786631423e-18,,,,,
2715,HNT-USD,HYPE-USD,0.039208140664490486,0.4588669263979521,0.000846941376855113,,,,,
2716,OP-USD,UNI-USD,0.038634474375572894,0.26928540689973,5.687577317612095e-18,,,,,
2717,UNI-USD,BTC-USD,0.03862434677220578,1.601606027351901e-21,0.9654871239148519,,,,,
2718,LDO-USD,GT-USD,0.038096454864033354,0.004870819729986229,0.999082902259819,,,,,
2719,BSV-USD,SAND-USD,0.03802898858875402,0.39678352584744053,0.16844201726953445,0.6427496009362982,0.362525739326044,0.5026376701311711,0.362525739326044,0.6427496009362982
2720,BTT-USD,DAI-USD,0.037951867248834106,0.17488704924471832,0.005480035969211667,,,,,
2721,TIA-USD,BTC-USD,0.03790329153268044,0.0,0.995111992993869,,,,,
2722,ARB-USD,TRX-USD,0.037733789956404876,0.018761853353271917,0.9592492139687313,,,,,
2723,OKB-USD,ADA-USD,0.03687872105255215,0.6835740419461017,0.24845350157836088,0.8704652151171184,0.493189191300287,0.6818272032087027,0.493189191300287,0.8704652151171184
2724,POL-USD,USDC-USD,0.0367578875655444,0.4957827565824214,0.0,,,,,
2725,RENDER-USD,ADA-USD,0.0366994446035677,0.3523441951497079,0.23835300104136226,0.6079900771905545,0.47580560478632117,0.5418978409884379,0.47580560478632117,0.6079900771905545
2726,TRUMP-USD,USDC-USD,0.036553075281697475,0.0213634159498655,1.9632120711487994e-12,,,,,
2727,NEO-USD,SHIB-USD,0.03624994733279179,0.1122358107968458,0.012439310791162395,,,,,
2728,NEO-USD,TIA-USD,0.03617902100096278,0.011302732570014932,0.0,,,,,
2729,ICP-USD,USDC-USD,0.036130461326644485,0.01729771155688287,0.0,,,,,
2730,QNT-USD,ARB-USD,0.03590433162884649,0.20067424319827626,0.018761853353271917,,,,,
2731,APT-USD,BTC-USD,0.03581847713824291,1.8665378638223977e-05,0.9918258549512647,,,,,
2732,TIA-USD,NEAR-USD,0.03566437629380932,0.0,0.027018956815138603,,,,,
2733,FORM-USD,BTC-USD,0.03557412335873634,0.020504263514043896,0.9870076336324614,,,,,
2734,WLD-USD,CRO-USD,0.035247625234807886,0.2510743248519077,1.6530696211440442e-06,,,,,
2735,RENDER-USD,UNI-USD,0.03523414107573822,0.3523441951497079,2.5996355715864934e-20,,,,,
2736,NEO-USD,USDT-USD,0.03514166479298517,0.06934641433337502,1.1278779192991497e-06,,,,,
2737,PAXG-USD,HBAR-USD,0.03483717765121251,0.974527409597172,0.3947652426586486,0.989078460166836,0.6198295858521004,0.8044540230094681,0.6198295858521004,0.989078460166836
2738,PAXG-USD,ADA-USD,0.03453576068753022,0.974527409597172,0.24845350157836088,0.9899604581805224,0.48438607440137615,0.7371732662909493,0.48438607440137615,0.9899604581805224
2739,ALGO-USD,GT-USD,0.03452927506295027,0.5047636489909278,0.999079048442825,0.7525074565074283,1.0,0.8762537282537142,0.7525074565074283,1.0
2740,HNT-USD,INJ-USD,0.034469398977274274,0.35164702224918165,0.3673768912655453,0.620045117618609,0.6003003180078784,0.6101727178132437,0.6003003180078784,0.620045117618609
2741,OP-USD,ADA-USD,0.03425543567939991,0.26928540689973,0.004089888708024143,,,,,
2742,FET-USD,UNI-USD,0.034031017423310064,0.1488123435611164,1.601606027351901e-21,,,,,
2743,EOS-USD,SHIB-USD,0.033886242938106714,0.5717347714450985,0.012439310791162395,,,,,
2744,JASMY-USD,NEAR-USD,0.033740416937991846,0.00026624322843183914,0.086205400953068,,,,,
2745,OKB-USD,UNI-USD,0.033403234210894014,0.6835740419461017,1.601606027351901e-21,,,,,
2746,FLOKI-USD,CAKE-USD,0.033384157265739685,0.17350689475154707,0.1909858917538657,0.37493422676765553,0.421582562777184,0.39825839477241975,0.37493422676765553,0.421582562777184
2747,ARB-USD,USDC-USD,0.0332201150790704,0.018761853353271917,4.890155221344007e-09,,,,,
2748,FIL-USD,DAI-USD,0.03302621658894107,0.12961118856112314,0.005480035969211667,,,,,
2749,UNI-USD,LINK-USD,0.03273576132623668,1.601606027351901e-21,0.18695943356765016,,,,,
2750,XTZ-USD,USDC-USD,0.03273190355979229,0.31849921913613366,4.890155221344007e-09,,,,,
