Date,RSI,MACD,MACD_Signal,MACD_Hist,ATR,TEMA,EMA4_Crossover_up,EMA4_Crossover_down,SKDJ_K,SKDJ_D,relative_strength_EMA_4_9,predicted,actual
2024-10-14,58.135707191493076,1.4159195420983508,1.1858579257168067,0.2300616163815441,4.377727319372421,225.27215686960778,True,False,85.43268443240335,68.26619191226428,0.9988163005153848,0.007786202290123357,False
2024-10-15,61.19988634035759,1.8119703720112739,1.3110804149757,0.5008899570355738,4.506204567324408,225.79243425213812,True,False,77.4752581872799,72.06900538233243,1.003144678940536,0.008010721632718399,False
2024-10-16,57.51943875828249,1.9368513150192825,1.4362345949844166,0.5006167200348659,4.470132975768947,226.14588985482277,True,False,64.66581858267453,75.85792040078589,1.0022326627453682,0.007792512080352984,False
2024-10-17,58.00557191100437,2.0420708970859494,1.557401855404723,0.48466904168122626,4.388172692026878,226.500360347745,True,False,66.9554153028281,69.69883069092748,1.0019696116750145,0.0075564830774061025,False
2024-10-18,61.646392545565774,2.3280870629944843,1.7115388969226752,0.6165481660718091,4.361955788223115,227.0154285341052,True,False,84.59150837763114,72.07091408771123,1.0033378307730287,0.007506605999808272,False
2024-10-21,63.41999837479206,2.6434471814335154,1.8979205538248434,0.745526627608672,4.221440278955755,227.59254140936204,True,False,93.749989889232,81.76563785656371,1.0053527148973598,0.0074074359587091194,False
2024-10-22,62.123952345152574,2.8110494762086944,2.0805463383016134,0.730503137907081,4.196442579841722,228.09250912589513,True,False,89.91336580056962,89.41828802247755,1.0054494014023165,0.007095337371341363,False
2024-10-23,52.60134849601083,2.504382413224988,2.165313553286288,0.33906885993869995,4.473997967945539,228.23191078637166,True,False,58.35393177820075,80.67242915600075,1.0025355541432346,0.006390099974851929,False
2024-10-24,52.27987401610156,2.2204546348885685,2.1763417696067444,0.04411286528182412,4.326191776460458,228.35008911800946,True,False,57.17833103199419,68.48187620358816,1.0003417491331918,0.005938884093188274,False
2024-10-25,53.62928850299386,2.0395595233655968,2.148985320358515,-0.10942579699291821,4.277319380446074,228.51471625184,False,False,57.303351080767115,57.61187129698732,1.0000449617289204,0.008232652441650383,False
2024-10-28,56.74962875478826,2.032987273842565,2.1257857110553253,-0.09279843721276038,4.2084185176752,228.79682719772686,True,False,67.69344222166153,60.72504144480757,1.0010834282900607,0.005695927802480206,False
2024-10-29,57.1707414398289,2.026161459931018,2.105860860830464,-0.07969940089944627,4.051072940736671,229.07811867482667,True,False,62.984425132407125,62.66040614494522,1.001402484373446,0.005667791677798761,False
2024-10-30,50.209585514026735,1.7135621857106287,2.027401125806497,-0.3138389400958683,4.055350551416702,229.1114452626529,False,False,27.19205134419315,52.62330623275389,0.9990313537810972,0.007797171761832138,False
2024-10-31,43.51297551209711,1.1156104453340276,1.8450429897120033,-0.7294325443779757,4.102797568710824,228.87289361043793,False,False,4.455513795528187,31.543996757376117,0.9980488102309141,0.007306135615223744,False
2024-11-01,39.45537373384066,0.3956246125177927,1.5551593142731615,-1.1595347017553688,4.211713824598155,228.45660829308105,False,True,15.330998576037251,15.659521238586159,0.9942665858521161,0.006953820267403914,False
2024-11-04,38.30146560550673,-0.24461275736825883,1.1952048999448774,-1.4398176573131363,4.138945864149312,228.0092429631217,False,True,13.418825891240967,11.068446087602098,0.9926441694383707,0.006913929404266157,False
2024-11-05,41.261478936949096,-0.628815598596816,0.8304008002365388,-1.4592163988333549,4.043580206928435,227.68343951716426,False,True,21.8202586456916,16.8566943709899,0.9913036367441741,0.007268885694855598,False
2024-11-06,40.20836247130049,-0.9807686996643667,0.46816690025635777,-1.4489355999207245,4.102559344071061,227.33166251580488,False,True,17.5612367801741,17.600107105702183,0.985767850360769,0.007697873446044151,False
2024-11-07,49.295879007897604,-0.8664577178345496,0.2012419766381763,-1.067699694472726,4.17728174459508,227.30900288461888,False,True,45.33249327406068,28.237996233308753,0.9868959687746587,0.008671969779834785,False
2024-11-08,48.841926962338306,-0.788538127613748,0.0032859557877914503,-0.7918240834015394,4.039442252177446,227.27040522340104,False,True,45.42519978785418,36.10630994736295,0.9874918486144891,0.009465026814360131,False
2024-11-11,44.390674444048756,-0.9360426869172898,-0.18457977275322482,-0.751462914164065,4.140482270049913,227.05836192710805,False,True,30.89237882818653,40.550023963367096,0.9861721504587755,0.009839465518258947,False
2024-11-12,44.390674444048756,-1.0409417839566117,-0.3558521749939022,-0.6850896089627095,4.003844009671181,226.8599988434791,False,True,31.73565571155679,36.0177447758658,0.9871911842109196,0.010265228340518838,False
2024-11-13,46.24301439871213,-1.0403459018763215,-0.49275092037038604,-0.5475949815059354,3.995407094385147,226.73178968957774,False,True,37.667612353035025,33.43188229759274,0.9894385021405981,0.010813534900144039,False
2024-11-14,52.213817630541804,-0.7810007560099166,-0.5504008874982922,-0.2305998685116244,3.986145510834625,226.8116329580929,False,False,58.3295307037027,42.57759958943147,0.9953300666380979,0.01166993958472214,False
2024-11-15,46.44346992102867,-0.8254948363368158,-0.605419677265997,-0.22007515907081876,3.983254432792116,226.6788104389342,False,True,37.876450229924856,44.624531095554154,0.9983403154507866,0.011831260338911432,False
2024-11-18,51.8212997542059,-0.6102996383823438,-0.6063956694892664,-0.0039039688930774252,4.036936638474043,226.7491824768331,False,False,62.21568587583071,52.807222269819384,1.0018124566581883,0.01239904378287235,False
2024-11-19,52.2656838487383,-0.4140272551725559,-0.5679219866259243,0.1538947314533684,3.9983094494623184,226.83176951808332,False,False,82.41581853478344,60.83598488017964,1.0027584729076415,0.01275696937645935,False
2024-11-20,53.54361731164854,-0.19816163754808258,-0.493969916810356,0.29580827926227343,4.000969928994719,226.95542886400588,False,False,89.15015465836346,77.92721968965917,1.0036168077327468,0.01300451313693216,False
2024-11-21,52.53389637735346,-0.06502555595517379,-0.4081810446393196,0.3431554886841458,4.032694194930212,227.04017717664814,True,False,84.6606589944114,85.40887739585274,1.0022508595766886,0.009023596382183231,False
2024-11-22,55.09860865653092,0.14759787835569682,-0.2970252600403163,0.44462313839601314,3.9344362017641004,227.20645854926107,True,False,91.34680721712633,88.38587362330037,1.001900618138948,0.009060883420415427,False
