ticker_1,ticker_2,correlation,p1_stationary,p2_stationary,p_cointegration1,p_cointegration2,p_coint_avg,p_coint_min,p_coint_max,regress1on2,coint_factor
TSCO,RTX,0.8701664847446536,0.7040997104272901,0.8969202661147668,0.0010327264229733524,0.00569708978198811,0.003364908102480731,0.0010327264229733524,0.00569708978198811,True,2.263844640004109
HPE,HLT,0.9330708014549868,0.7200216108201726,0.9809198552423046,0.0019066404451483696,0.005735983465266966,0.0038213119552076677,0.0019066404451483696,0.005735983465266966,True,10.264087880345278
HST,HPQ,0.824457450480049,0.1752407044130928,0.3745149280502773,0.0030306629062931342,0.005740161937129998,0.004385412421711567,0.0030306629062931342,0.005740161937129998,True,1.798889232721625
URI,NVR,0.9721579361027801,0.9413206465419873,0.850250880187517,0.005740778129909674,0.004109873016078165,0.004925325572993919,0.004109873016078165,0.005740778129909674,False,0.0740657841914211
TSCO,TRV,0.94342330747685,0.7040997104272901,0.9597726956388396,0.0018941243272860237,0.005741535949430981,0.003817830138358502,0.0018941243272860237,0.005741535949430981,True,4.419413987298663
WFC,RJF,0.92358529303415,0.9684887851806996,0.973094969776262,0.005797098579535035,0.0017640035328399931,0.003780551056187514,0.0017640035328399931,0.005797098579535035,False,0.4501082627620084
WMB,SO,0.9401062139940691,0.9952374158154679,0.8610065898837713,0.005801731927642013,0.0022734282653633932,0.004037580096502703,0.0022734282653633932,0.005801731927642013,False,0.46011603038246396
ROST,PTC,0.8736220638317387,0.6329911127885335,0.7028492710580101,0.005825404491378335,0.005410313692332308,0.005617859091855321,0.005410313692332308,0.005825404491378335,False,0.8341002870866728
OKE,COST,0.9263052583420887,0.9150514376698047,0.9885456356366489,0.003206932762970726,0.005829396044345088,0.004518164403657907,0.003206932762970726,0.005829396044345088,True,9.289554605391467
TSCO,HIG,0.9388027030214752,0.7040997104272901,0.974568702669282,0.0013668782626644997,0.0058375015638285985,0.003602189913246549,0.0013668782626644997,0.0058375015638285985,True,1.9044045625039578
